property_id,price
d56159653f5d2abc5ed5acd7,597400135
45550aa81c0151f1fd9fd8fe,624914866.2
735deef3382aa15930482f3e,617962728.5
0dd49fa8bb7be52b851c6dc9,629832863.1
7d3220a91e78f8bc2924d1cd,658244688.8
d3054072b2175deec2c1f8dc,550610229.9
b7574b06d593fca4eac59815,555553993
79e822115c5c1a4531366001,676055305.9
d3ed5316a463d38c1bd321d0,601696833.3
2f1880c9b8f7ac2715e1236d,582437291
dfc4f3facf91bbd93ee0fa4d,653450648.4
87199c236bf22903d1aafdd0,583709744.5
19e19ad0cd6b5e84d8aa970e,694121456.5
907f968e78d748fde69dd44f,601170020.5
07f4aa9b9ff5b0b05d31e6c0,644721307.9
5f6ad58df27b562db077b5ce,607198897.8
288c09c33907dadbae495c11,716136736.4
451744cf3ce55a98db8a3562,612881565.8
fba9ae05a6a8a9e0c6268a9f,611889777.6
1338e58f7dcebf5a1ea59388,593091244.5
b2506aa9463aebf01e1e00ca,678641917.7
7ec025b9b6e6f33bf65af41b,694170051.7
2ff531e27672ecd2362eed55,575421976.8
65d5918e826c33bb950fc008,622111766.8
395c34e4b8f52cbdb0522459,634461488.3
9ff06409b37e5b5dece4604a,571315177.2
b45fff2e718e54772d46a3fd,640039576.6
6514f355887c64136edb5595,641686701.2
47344a66471fa51f61c64652,605713370.2
a2b576643f7a032371587e5e,635944200.9
e53bc68f0e97ccead24f3e56,675273335.7
ea230d5eccd2b687888173bb,635041171.2
b143c8ca6d334f6a73c3f2a0,603800558.2
a493488dcd906dc74cf8a604,577007246.1
7844b0b2bc65dced90a355c6,603992748.7
c1976383069b6b82ab29d092,605679346
e5cfd99e2308b7b73581dbdc,663028428.6
c18c2ea88f4ac53970b53d2c,662355226.7
842c9f0e4edf1e5a672ce15e,632803018.7
7dd1e46dcbddc6bf5ef694de,588519749.6
b3402a9173d289d6db78e09d,645002607.5
360be0df2c003005e3db080e,692201144.1
9ab245a4c91877cb7a8661ce,684379082.5
a57a34c7486e7a40e8deb316,595921692.3
d5475993f9db58c3e4baf7a3,645711154.3
d37a1dda09e30da13ff5bfc3,664101117.1
e1eea7716ca6490b7640717a,630797040.2
e6f312a0877af26b69855a3d,718034280.7
333a643c623a9bc75f3a40f2,783532096.9
ce9f2f0071be658ae75ca6f9,635944200.9
a51ad0372758b2bbfe73f8fd,605569686.1
b0cad5d612954b8cab18101c,625432875.4
7eb991f4c69215377e4dac8f,664836953.6
8dfa059401e1dca80ae65ae1,651895646.6
3e3f264cd0ac7a65ed2349a2,595921692.3
d555b82c192794e87e9d536f,596197936.2
a787382d96ef9fce8f27bc70,649024660.1
42fc6a80b882c32f6264ac10,612758395
1e9c53e09220d689a0210ab9,631178603.7
cf88be51d6f31c10e5868ff7,657332617.4
c641febd8bc2ece3e4d2d8b6,681300446.6
d9cb0f637cd4feaaaf8a21c0,733325960.6
357e2add3d68167a4f3ce15e,648473906.9
01f8b6799e2910f7769db175,720323137.2
b98ee16e8fd7d1c75a9da13c,675535665.3
cac7e7c3e13af91bdc7107e8,637345013.3
15fb97d6a43731d61e95d004,600331069.8
556210496090b42ac10cf1b8,635944200.9
762979729fb21e56a32ed14e,635944200.9
ea935b76abe664d5e2c4736f,622111766.8
058265732a484ac8d5497f5c,604964887.5
cafe7c1ee67458e05c84d5fb,652147881.1
3f45ed2f08a2b03b738fbb5e,639690101.9
d5333f639d11bc3ab073ed72,673287121.9
c14f644116669a160446a945,607397454.7
f3523e0626df8cea803ead0f,712694590.1
619abd5f978b1573761be86d,670028709.3
38e8630f2c05ea38e2257c21,671593088.8
1e3798d739f85ee0e5a314ca,727273250
46d0544f411bbfb6b452858c,654782066.8
605e7a71eecb13b23ffca0c1,693708801.2
7515b37b7ae7c62f3dafbe7d,657393307.1
28be121ada9c9303be802474,658564330.5
db924733e88c361cdfab874a,712629545
64eea2e9a13a8edfe8ac7027,655848595.9
b54e6757829ac95e2076d954,606426238.2
dd59b8122458557041903207,727846720.2
a4bc87ad4f1ad97c0a63d843,651258119.7
518b37b51f824fa0fb5075d3,644300836.4
5910c9b29a1025bada93a5e1,656822381.3
c4955010d066e013812a85ea,677652228.8
70217bd08583854329722821,664281460
5c5ea0d8bae75e0a5c88414f,602304965.5
d8dc9de06461e0220bc55906,661471803.5
8fa9b20af1508af7a01e2267,648027457.3
347a4deda03bfdde6d1c163d,596066332.9
17230f18b30b94606fea047d,632761450.4
eab4ae491bbbe7b8ab107229,588972076.3
b7ce05400f0261743073e072,656198559.8
a01a51af09a3dc387a18b58c,664713675.9
5ed1320fe84a518e267ff537,705188463.8
f04b574dc221473cfd616e22,602121142.6
b7f164b79658952248866c34,678031968.8
aafeff5826516e363471e439,646598589.1
eba6a2b80a17a846ae560ece,610921969.7
a7801c67a0ddd71c50ba38d3,642973710.4
f7a7281a19733251134364fc,639564119.9
a716ec25a219961fbe90f367,687368489
97fa4be3ed93c37c048f507c,670003085.1
784f67fcb2d009d352740ed1,625727680.9
e876c6fd9c161861fb92ad5a,605942701.5
9047c4764f2c6b1a10b87e99,631969379.4
234c94e9a248ae57bb5a0771,603917657.3
a49c2976ca4f24f3a6b622e3,623600868.4
ffc171cf73514bed077339a6,634204327.3
f87f8003f15b0fbc12609514,592900110.8
f44d035ea2b15b2c69d4da50,738974180.7
32915b77ca68000ba9eed6d8,607629124.4
53d33316e237830ad463a26b,624420100.1
f5d852e25d51377686c43bc8,566612303.5
70f51b4abf26651111305b1b,671190216.3
8919ca18fff7571002e440ec,654827413.5
f776a4e0c8c82b3d29756b34,635944200.9
7cdcecc706fc7c79cce45b20,620545357.9
f70ac0d227db6f5333aa821e,625069406.1
7749b2b534213ec7b536372b,706535030.1
82a7920524816f3db7f5a4ca,716133650.3
14caab87a129f51b2b70508e,710780732.2
40768729f2697b87ed6519d1,642563535.7
843234d3c6c20bb60a17fbee,644186706.6
cd2e4dff930a1c7a1a569992,620521754.4
5a6eab133b7e95155f6a9012,695905922.6
d9110b2b5b1c02766da9e24e,586757202.2
4199eaa19ddf8ac436bb2ba3,645002607.5
ca438e13d8aa6285858da0aa,698604489.2
9b3677d498c2ccf69c756ec7,635944200.9
a188aa896d1b4520ccd6b65f,637042461.5
9fa39c9eb4b10a20dda6c3c2,593072592.2
3b2936127f5a4684a1d3de22,588303026.6
dab58562904cd13a93d913e1,602308172.8
640e9fe41fb79ecba89d8951,568561081.4
bfb30ae71cdca27f5a5494c6,604456456.4
1421bdbd9cf7572b799b732c,779399621.8
ee9e5adab1455d38edfcaa6e,740665442.2
eae52c81f779a61f57cb5b58,639314610
4ec0aee1b202642d2739068b,609259588.5
14a14706d405569501327924,638531722.2
146a5a4f3d111dc7b955ce42,629618296.1
dc722ea5c4d62773f9fb6bbc,603021183.7
e84605e3aadd50b064c8eac3,664575077.4
34993717af3f861b9735df6e,648262393.1
543822711986a454cfd764e3,630508750.7
02d5bac2567ee9e19041ad42,644413328.3
40b20b5a3a986802d64f7675,593898836.2
0ed0dc77661be57aab63bc83,613708347.2
a6da1996f66e545041d920d6,722687484.1
40fd167916ff071afdc44792,678032637.8
1437d1f1601d26a3dca7594f,614027385.5
ebab054e5f256bf4e382002a,635944200.9
7a134e45b9ebe710c6c6efe6,607933009.4
bd12c705950c46e679c34bf6,630022200.8
e3202b635974f7a3367c0ff9,645002607.5
155a8e4186d1626fdda4d0ee,600735349.3
674c02227165e1c7189c54e4,740623734.6
f56bca5bebfc765162c8cae0,642836491.6
5f4b0ec9c7452b888b33c3e8,612665864.8
fc8836e71725949c5f3fa7f7,687368489
4f431d80287051ca323f2c08,603992748.7
d49aeae19e13909e75dda2b6,627020651.9
6732b448d2e4f32679f235ad,698604489.2
e3a62f080c25f404ca995e06,586288053.4
ae58dee872922a9c678dbfcc,821887955.9
5ec01e911785dbd5b49b166c,618636815.7
7acdaa0cee1ee62e15f4490b,607576869.7
e3dc8b417819e9afe3fc7d0d,598437782.6
c71fbecd8f7310c201adbf40,632416630.3
9c4dece6127f1f3f3bc1e0f7,622255588.5
44f77a86369d6607753adc09,595574729.4
6859481703fb0cb34c1e564d,636805217.6
7ba0c14dce0cb09ef5735d9f,622972500.7
62cd6a29e98a5b7a5ad38050,622972500.7
5dbcb55dbba823dc31b041f6,595921692.3
2af941adae2e8dfd66542055,689072199.6
26db92c003c8e67d92d88aaf,642776557.8
784714647351cb6745c867b1,627510989.4
5ff696d8369101b6dc60e2ed,660089168.5
95ade3ab8dc04237acd6441a,607818992.5
97badba651a94721af5df3f0,607198897.8
b2f089146c30929c4836f0fb,594469779.4
b6d5cb459999de084965e993,653767624.6
cf8418c60f4e54dfa09b1e6e,640322547.8
1dcf71e8fbfef2c6534576df,607198897.8
c78b16f05ef58855da0d4f2f,668402272
8aaeae6bcfcee5ad928ce28d,654953756.1
1a93cae134c79a43b13ce656,645002607.5
ffad647e8ee35eaea6378fb6,597860236.6
fabe0f299a4e4bc6f51d54b9,564675163.7
c10f25fd39dd36287a6cde73,687368489
f37d31c512866b575780c4b7,635944200.9
f9796e9d13fe1becef435e54,755971390.7
1c2739878e452a340a4e8972,753612937.3
bc230105784ca8640e499ca2,599890587.1
622fdba953206a65224f2c82,616559371.7
d8654c08e95b39e3b4891cd9,654885181.2
734efe04fa6b326ae1d072e8,618482323.4
bb084299ad23f245d7cc5b69,680128311.3
4a119b1bbf04b4bd6051c5b1,595921692.3
f844345b6224bc76bc3c6f91,672489191.9
052505ca8210e5e651fc0b63,657291827.1
1574958978c9b5d23d9521b5,632253841.6
b3fcd9cbfd485e4e1da6c89c,602781329.3
dd27922be5b6f730f8b4e058,663028428.6
481492907baba4574d4a6f35,645002607.5
10e5e54ab66b58b3f41ec381,620387916.3
90a711f776d53cf654614649,620144177.6
03a84af05df0f577e09d60c1,598437782.6
c8d4ffb290aa9cea002e8d67,660005833.1
cb89ad8156c3428ac80a4db3,685136436.8
fd36cffb856c2a14982a5fa9,622882822.3
920b50f4355cd2674ceee068,590616655.1
410e5af026805ec8088f2e71,602343517.1
5965d19a68a8414b0419bc68,576615268.6
8c787c1e6161b18601e6d7de,640579290.1
70ea0403b722a1dae1ff9b18,597860236.6
d09dc3a3270073e5f1cb353c,595921692.3
a29e18f37ded2e901181d7d2,649793183.7
14ead7469d05e5eacce6a575,652506491.2
1cbf39c44f6b0fdbf9554845,587290170.6
9012294b64280c565a88a1d8,613782516
dc0e9ce44b9932c6e48a9390,576606592.7
b0a7295da89516be1c44512e,643578172.3
a88f4eeeeac5ccd1ba9b8a4e,655893949.4
5fb9bd3aee2e1320dcbea448,607392342.7
ca7b9296080c9fc9fb232782,724086980.8
63a5989d0dad994a6af7734c,625996595.1
7d25023ecf668945c87e0666,673287121.9
e3338ac993873aca45755dc8,670466971.2
2755af908b841e9024718b3d,609116863
24fd0b7f75feda5db89a4127,609995929
c2b9a3b2747f32d26c8219fe,670028709.3
3c3c7861a9727bedf5e3cb29,642530598.4
822ba8fd3c7392bda84461a4,671593088.8
4625168852b335b223a05bb3,594993476.8
