property_id,price
d56159653f5d2abc5ed5acd7,545680907.2
45550aa81c0151f1fd9fd8fe,539299995.5
735deef3382aa15930482f3e,555381189.8
0dd49fa8bb7be52b851c6dc9,589906740.1
7d3220a91e78f8bc2924d1cd,664733346.5
d3054072b2175deec2c1f8dc,433676480.1
b7574b06d593fca4eac59815,438987106.9
79e822115c5c1a4531366001,621837862.8
d3ed5316a463d38c1bd321d0,580915807.6
2f1880c9b8f7ac2715e1236d,550078557.7
dfc4f3facf91bbd93ee0fa4d,618457701
87199c236bf22903d1aafdd0,489243354.5
19e19ad0cd6b5e84d8aa970e,563033940.1
907f968e78d748fde69dd44f,616591598.5
07f4aa9b9ff5b0b05d31e6c0,634048977.6
5f6ad58df27b562db077b5ce,569593232.6
288c09c33907dadbae495c11,759551520.5
451744cf3ce55a98db8a3562,555591126.7
fba9ae05a6a8a9e0c6268a9f,555655554.9
1338e58f7dcebf5a1ea59388,535511146.4
b2506aa9463aebf01e1e00ca,529809748.5
7ec025b9b6e6f33bf65af41b,638278162.6
2ff531e27672ecd2362eed55,482242550
65d5918e826c33bb950fc008,551903664.5
395c34e4b8f52cbdb0522459,571755502
9ff06409b37e5b5dece4604a,539562499.3
b45fff2e718e54772d46a3fd,566167959.7
6514f355887c64136edb5595,596210297.2
47344a66471fa51f61c64652,583685648.6
a2b576643f7a032371587e5e,576039574.9
e53bc68f0e97ccead24f3e56,602687128.2
ea230d5eccd2b687888173bb,579906007.5
b143c8ca6d334f6a73c3f2a0,595246473
a493488dcd906dc74cf8a604,529989586.8
7844b0b2bc65dced90a355c6,550482546.4
c1976383069b6b82ab29d092,535273373.1
e5cfd99e2308b7b73581dbdc,544998120.3
c18c2ea88f4ac53970b53d2c,590999954.1
842c9f0e4edf1e5a672ce15e,577877509
7dd1e46dcbddc6bf5ef694de,583620922.4
b3402a9173d289d6db78e09d,613331468.6
360be0df2c003005e3db080e,684920850.8
9ab245a4c91877cb7a8661ce,697128366.1
a57a34c7486e7a40e8deb316,535509132.7
d5475993f9db58c3e4baf7a3,591454361
d37a1dda09e30da13ff5bfc3,601742633.3
e1eea7716ca6490b7640717a,624357528
e6f312a0877af26b69855a3d,723909205.8
333a643c623a9bc75f3a40f2,880462897.9
ce9f2f0071be658ae75ca6f9,576039574.9
a51ad0372758b2bbfe73f8fd,572767720.5
b0cad5d612954b8cab18101c,557965065.4
7eb991f4c69215377e4dac8f,652745788.1
8dfa059401e1dca80ae65ae1,590712013.7
3e3f264cd0ac7a65ed2349a2,535509132.7
d555b82c192794e87e9d536f,559597966.3
a787382d96ef9fce8f27bc70,628349760.1
42fc6a80b882c32f6264ac10,558034282.7
1e9c53e09220d689a0210ab9,530563776.2
cf88be51d6f31c10e5868ff7,586503552
c641febd8bc2ece3e4d2d8b6,623569485.6
d9cb0f637cd4feaaaf8a21c0,720474891.4
357e2add3d68167a4f3ce15e,623897110.9
01f8b6799e2910f7769db175,730932344
b98ee16e8fd7d1c75a9da13c,607334655.6
cac7e7c3e13af91bdc7107e8,562398331.3
15fb97d6a43731d61e95d004,565154552.4
556210496090b42ac10cf1b8,576039574.9
762979729fb21e56a32ed14e,576039574.9
ea935b76abe664d5e2c4736f,551903664.5
058265732a484ac8d5497f5c,556241409
cafe7c1ee67458e05c84d5fb,588034778.9
3f45ed2f08a2b03b738fbb5e,577304743
d5333f639d11bc3ab073ed72,666690292.2
c14f644116669a160446a945,539051745.7
f3523e0626df8cea803ead0f,718893531.1
619abd5f978b1573761be86d,674822005
38e8630f2c05ea38e2257c21,664352573.5
1e3798d739f85ee0e5a314ca,789263839.6
46d0544f411bbfb6b452858c,625670448.9
605e7a71eecb13b23ffca0c1,654177078.9
7515b37b7ae7c62f3dafbe7d,644248360.5
28be121ada9c9303be802474,665742812.9
db924733e88c361cdfab874a,730503919.8
64eea2e9a13a8edfe8ac7027,616394616.2
b54e6757829ac95e2076d954,557874095.2
dd59b8122458557041903207,782968581.6
a4bc87ad4f1ad97c0a63d843,629841261.6
518b37b51f824fa0fb5075d3,608662607.8
5910c9b29a1025bada93a5e1,630877295.4
c4955010d066e013812a85ea,650342910.3
70217bd08583854329722821,651487821.4
5c5ea0d8bae75e0a5c88414f,533547984.3
d8dc9de06461e0220bc55906,573739179.9
8fa9b20af1508af7a01e2267,597416615.2
347a4deda03bfdde6d1c163d,553582805.9
17230f18b30b94606fea047d,513914723.1
eab4ae491bbbe7b8ab107229,539830406.3
b7ce05400f0261743073e072,613336928
a01a51af09a3dc387a18b58c,589094054.1
5ed1320fe84a518e267ff537,693895918.6
f04b574dc221473cfd616e22,567849433.5
b7f164b79658952248866c34,604100090.3
aafeff5826516e363471e439,537792753.2
eba6a2b80a17a846ae560ece,577452015.3
a7801c67a0ddd71c50ba38d3,504722688.9
f7a7281a19733251134364fc,582615424.9
a716ec25a219961fbe90f367,658915663
97fa4be3ed93c37c048f507c,608173908
784f67fcb2d009d352740ed1,611153840.2
e876c6fd9c161861fb92ad5a,576023129.1
9047c4764f2c6b1a10b87e99,605366921.5
234c94e9a248ae57bb5a0771,541676722.9
a49c2976ca4f24f3a6b622e3,564795766
ffc171cf73514bed077339a6,551944581.9
f87f8003f15b0fbc12609514,611819066.1
f44d035ea2b15b2c69d4da50,674894526.8
32915b77ca68000ba9eed6d8,541051348
53d33316e237830ad463a26b,578862965.3
f5d852e25d51377686c43bc8,484914934.6
70f51b4abf26651111305b1b,659151920.2
8919ca18fff7571002e440ec,541079483.5
f776a4e0c8c82b3d29756b34,576039574.9
7cdcecc706fc7c79cce45b20,555035166.8
f70ac0d227db6f5333aa821e,578510953
7749b2b534213ec7b536372b,769879429.3
82a7920524816f3db7f5a4ca,817073624.7
14caab87a129f51b2b70508e,717026998.4
40768729f2697b87ed6519d1,610506032
843234d3c6c20bb60a17fbee,646707505.6
cd2e4dff930a1c7a1a569992,626828621.2
5a6eab133b7e95155f6a9012,693023798.9
d9110b2b5b1c02766da9e24e,555452510.2
4199eaa19ddf8ac436bb2ba3,613331468.6
ca438e13d8aa6285858da0aa,679687485.7
9b3677d498c2ccf69c756ec7,576039574.9
a188aa896d1b4520ccd6b65f,551968302.6
9fa39c9eb4b10a20dda6c3c2,587514873.6
3b2936127f5a4684a1d3de22,555608634.5
dab58562904cd13a93d913e1,546871426.1
640e9fe41fb79ecba89d8951,487760164.1
bfb30ae71cdca27f5a5494c6,572335909.6
1421bdbd9cf7572b799b732c,805409337.5
ee9e5adab1455d38edfcaa6e,745903044.9
eae52c81f779a61f57cb5b58,591980559.6
4ec0aee1b202642d2739068b,607242323.4
14a14706d405569501327924,566317142.4
146a5a4f3d111dc7b955ce42,612374043.8
dc722ea5c4d62773f9fb6bbc,543015404.9
e84605e3aadd50b064c8eac3,640006168.8
34993717af3f861b9735df6e,607142562.3
543822711986a454cfd764e3,575100672.2
02d5bac2567ee9e19041ad42,610725678
40b20b5a3a986802d64f7675,555234994.3
0ed0dc77661be57aab63bc83,581599602.1
a6da1996f66e545041d920d6,670380728.1
40fd167916ff071afdc44792,684465171.6
1437d1f1601d26a3dca7594f,560572922.6
ebab054e5f256bf4e382002a,576039574.9
7a134e45b9ebe710c6c6efe6,558183364.8
bd12c705950c46e679c34bf6,598817366.8
e3202b635974f7a3367c0ff9,613331468.6
155a8e4186d1626fdda4d0ee,565669536.5
674c02227165e1c7189c54e4,704017384.4
f56bca5bebfc765162c8cae0,566702891.5
5f4b0ec9c7452b888b33c3e8,528757143.8
fc8836e71725949c5f3fa7f7,658915663
4f431d80287051ca323f2c08,550482546.4
d49aeae19e13909e75dda2b6,549092955.2
6732b448d2e4f32679f235ad,679687485.7
e3a62f080c25f404ca995e06,490270328.9
ae58dee872922a9c678dbfcc,978038220.2
5ec01e911785dbd5b49b166c,615234654.4
7acdaa0cee1ee62e15f4490b,550238577.8
e3dc8b417819e9afe3fc7d0d,552845295.9
c71fbecd8f7310c201adbf40,590806997.6
9c4dece6127f1f3f3bc1e0f7,590507948.4
44f77a86369d6607753adc09,554158388.3
6859481703fb0cb34c1e564d,587882774.7
7ba0c14dce0cb09ef5735d9f,619649701.4
62cd6a29e98a5b7a5ad38050,619649701.4
5dbcb55dbba823dc31b041f6,535509132.7
2af941adae2e8dfd66542055,675989382.6
26db92c003c8e67d92d88aaf,601154939.8
784714647351cb6745c867b1,625949975
5ff696d8369101b6dc60e2ed,640300576.3
95ade3ab8dc04237acd6441a,565834945.9
97badba651a94721af5df3f0,569593232.6
b2f089146c30929c4836f0fb,548888581.3
b6d5cb459999de084965e993,616168549.7
cf8418c60f4e54dfa09b1e6e,616365576.2
1dcf71e8fbfef2c6534576df,569593232.6
c78b16f05ef58855da0d4f2f,662008400.9
8aaeae6bcfcee5ad928ce28d,610643319.5
1a93cae134c79a43b13ce656,613331468.6
ffad647e8ee35eaea6378fb6,567162249.2
fabe0f299a4e4bc6f51d54b9,530578362.3
c10f25fd39dd36287a6cde73,658915663
f37d31c512866b575780c4b7,576039574.9
f9796e9d13fe1becef435e54,796149575.5
1c2739878e452a340a4e8972,714601533.1
bc230105784ca8640e499ca2,544775538.7
622fdba953206a65224f2c82,559440124.6
d8654c08e95b39e3b4891cd9,631443074.1
734efe04fa6b326ae1d072e8,478217451.1
bb084299ad23f245d7cc5b69,647859011.5
4a119b1bbf04b4bd6051c5b1,535509132.7
f844345b6224bc76bc3c6f91,616363863.4
052505ca8210e5e651fc0b63,593958985.7
1574958978c9b5d23d9521b5,584644154.1
b3fcd9cbfd485e4e1da6c89c,551512509.3
dd27922be5b6f730f8b4e058,544998120.3
481492907baba4574d4a6f35,613331468.6
10e5e54ab66b58b3f41ec381,574352980
90a711f776d53cf654614649,570273178.5
03a84af05df0f577e09d60c1,552845295.9
c8d4ffb290aa9cea002e8d67,591845986.5
cb89ad8156c3428ac80a4db3,645416669.6
fd36cffb856c2a14982a5fa9,535703569.4
920b50f4355cd2674ceee068,558300690.6
410e5af026805ec8088f2e71,572328991.6
5965d19a68a8414b0419bc68,538821408.1
8c787c1e6161b18601e6d7de,617809665.8
70ea0403b722a1dae1ff9b18,567162249.2
d09dc3a3270073e5f1cb353c,535509132.7
a29e18f37ded2e901181d7d2,656993681.7
14ead7469d05e5eacce6a575,639842570.1
1cbf39c44f6b0fdbf9554845,532481659.6
9012294b64280c565a88a1d8,610212207.6
dc0e9ce44b9932c6e48a9390,490214605.7
b0a7295da89516be1c44512e,606139411.2
a88f4eeeeac5ccd1ba9b8a4e,594889141.1
5fb9bd3aee2e1320dcbea448,485780438.8
ca7b9296080c9fc9fb232782,706051128.2
63a5989d0dad994a6af7734c,578154335.4
7d25023ecf668945c87e0666,666690292.2
e3338ac993873aca45755dc8,661998429.5
2755af908b841e9024718b3d,612909810.1
24fd0b7f75feda5db89a4127,611757243.1
c2b9a3b2747f32d26c8219fe,674822005
3c3c7861a9727bedf5e3cb29,611427181.5
822ba8fd3c7392bda84461a4,664352573.5
4625168852b335b223a05bb3,555300954.2
706bddaf0b87e4f076247450,619582892.6
917218fe1425d2c222da1ed3,632172376.8
45e92799de1a5334c3d2d72f,789263839.6
8fc4070ce12262679c381515,616394616.2
0eb8f10c9d5ded1b09f60baf,651487821.4
5cae4522fa829a1614739b64,643351629.9
bb71a24bc5ea4051d84ecacd,608662607.8
286ab2411118455780314355,616349690.3
d714e15ab5c2d5a2503bffcb,526572291.9
fe8bcbd17b16ad023a202843,609698180.5
5f5856dd16c0e5131835e650,522873178.4
a4b2dd2771f49951c027eef2,592242214.7
a949ede7227c8f8587715029,619571442.2
83f402857435d4fadb27fa36,568693988.5
36ab522893b5f01caea4cd0d,597416615.2
6334eb4a37d102ee00c6e2a1,649499558
91b57e8d6c41b7afe949bcba,550018030.5
ebbc5fdad817b304af3585c4,451004836.7
95c9cee9b36fd1d68f647aa5,660878857.1
ea87e3259c2b0d6263d39a2f,624951401
61f634438de4a10a861f42c0,622349163.4
a13a3638569b89ddf1260470,636649625.9
3352469ca509e8ca652fad1a,550239203.6
893caa7433c200e0d43e9f27,642229334.8
767cb14f03c909c595c2a731,504133226.3
b2286067a73bc0049328b55b,544630663.2
c85d56080167254c7bc19303,665838850.2
5b9ef8d6defdaf13dccc5ae9,557652998.9
f7972b1936c6d9e95d3f632b,607328406.8
defd03ae7d0c0a44baf80abd,550568338.9
5d86a1db39e324770ae58efa,507277385.7
fd5ba2795eb7b5fe338d6b4e,559414492.8
24d6d85cd0e2dc3deb2db896,546483550.5
3a6262eed8967d695182e435,619283399.8
a30e69524af9c1bddbc5de34,534474138.5
1a06bfdfaa9d9ac754ad07bb,539014143.6
739c2b9be0941e4c126d2f3a,632597210.5
b41f7c1cb9cfbd188f8e0233,556319925
1d91edf33a141fa2181abc4b,571600346.4
6d2328def08bae481705e20c,551907800.7
7815163b8e4a54843d121dc1,548605470.7
c9f92088dbdc0d81412968dd,555714096.8
8e1bd01ce4b7910d42f59be4,510575582.1
5fd89a857727753eae6632f3,684146169.9
332e395d4ce62523a2e3208e,643283411.5
2571fe181b6ab939eac19d2d,558236840
bebcca3e75e747b5a01f5485,512281055.8
0842a0730545c623043b1d8e,686585276.7
64a9f0bf04f1c890cc6e31eb,617445777.1
57b7aff18c444fa3c577b079,566722382.2
6b23f191d2ccbebf9166926c,543792124.7
b80c961aeb98d24d968c71d3,562961323.6
723078b6cbdf02c88286c596,632418984.5
b3b30d8b869eaad2382c5447,610369709.1
3f295e6c14e23cff1468bf82,627506681.4
be78bb0e06d5768ac1908247,633134683.7
4daf52564456895ca7f4429c,618868927
82433a009defc21498037127,573333607.8
b53d3d578b1d7d9e00c8a00d,582062061.5
36fab4c38cdd91de650e6abd,667174967.1
bed932e11a599f7cd4bfa31a,676235662.7
d8216aa4e029c0d3d646efbc,572921958.7
7ad046b20064565644ebfaca,494096173.5
2ad54bda875fcf8c6b675bf5,556945196.9
c740655aea4eab7066446c42,700084476.7
3b6c37e7e6ff1c03ee4fe995,646790694
1b5d3ddc71634099fa1f04a8,578980176.7
0f98c4e431100aa87e6fa6af,545865511.4
91a08474a18644c43224c62b,508613425.8
e364018f4d994cd15d4af374,541389156.9
7f8f506137780f4cf12e73b6,626800121.5
2072a783a44474cd0dd10d7d,631733913.9
b71905255273cbb0af1290a9,626189464.1
35d79b2ac92083bc439124ac,711698375.1
43650eb8b70dfa256ca64979,606239454.1
36f9a0ea831710344f468bba,538366748.4
9567966987eb1d3117677cc5,576611653.1
e5bc85e227ed7dabfccbd005,538366748.4
deeb837c2c6bcbd01930431d,571210970.4
57aa22792684debb8d4079dc,611819066.1
b04449c499843cf46ccb695e,553790900.5
0f4de499e5bd2c57fcc75013,551903664.5
8eae4346936f8c6c67be81ba,573647967.8
7b8a4d701066372dfbdffbec,618431720.2
a62a6094ffed3ea7a54fee73,576863179.5
bf0ad098fbccd3548d834ff1,590507948.4
0a231779f131c36d8e6910f4,509938659.1
51ba7338f5900d8ef12206fe,572767720.5
81b14dbf863114fdddb38579,552141836.5
5666f3c36f0ce4eab2c39299,688307389
ee4fc6a146e888e993a4412a,558268577.5
100bdfc998bbde3d00548bdb,607977584.7
d793efed9a723e77ca8272f8,624797520.9
b6d3345346f43dba053ceccc,575100672.2
888bc3c4ceaa108e048ad28d,558561702.1
267e000c89d3416e551462c2,580834407.9
874102a58234cc7888902d42,643270107.3
0825f2ca4baf5b34231ecfd2,608710453.9
6ef9135481d8fc882a1a735f,626364005.2
c6d075772255b1efa52317ac,576478238.6
535bdffc5b79d62aa6179c48,610725678
0c3e734afaa6b7c370754082,622041020.1
f51658b9fea670bd943d6db7,580268471.8
ed75d1c40109eeb51fd636f1,590780432.6
9c9c2f05352c92c02d080e96,695269609.7
e88009be52bf5803ba3665d3,563754861.9
e491adef93281c097ab08dea,551759558.4
a0e3198470f97f6a169044b3,535509132.7
0449a82dd1667c8c564904f8,684558788.6
a0a8d63b5f43b87c0c7e1fb1,579862391.8
04fe204d03bd1c9876242ccd,594606609
293320b55fad21ea3f4a5899,567384646.1
200897b1f8bcd7c116a85306,541309063.3
13faa4142e9d60412abb4184,520077092.3
38b87cf007043b76670207d8,717822825.2
4be510fa977b93e34a789f26,568280053.3
7bb1bc81e6eb3b4390440165,588975974.6
74e43ea3081841278c76cda6,568242508.1
b27088c3ccd93e7d8d5571c2,629234396.1
4b45cba0d601f29c2b7db97a,578532654.7
5aa78a2bc8ec5e2be315fbcc,604273915.6
92fecc04105a999a622ba3cd,549996059.1
5098115b26f2473c812b70ed,618054450.8
71273ae563da6bbc66aa87af,472730721.7
6c6e7af42a6ddf62b04c35fe,557108727.7
484922bbe02cb218ced0e779,608502988.1
5885faa4aac834118c5e4351,554328106.6
f340405bd7f2c4bf524c50d9,602063303.8
7dd96ddad0fa88f5c5978e39,650308489.9
4317746d5b88142780e6897c,576656767.4
5796e37eb1a995db5cc06eea,581489763.6
817915cc3582112fb5541a49,516495727.8
ba524c4e2f13109ce814ea38,566684567.4
92e4dcc5911b42e7f70311d7,584299059.4
6bf86a580c8b510b7447071a,607967841.1
975482a692bb98df98b2f243,492208354.5
d925c1d4dcb68990c7204b33,576302527.3
186d4731b3af01bbe4d08b23,504438210
8b63358f3cdf8df0eb1f43e2,457581506.8
4502e2809bb5bd47b2781212,546688702.6
d03101c7f823dd7d17e49a83,535451269
